school_name,longitude,latitude,education_level,country_iso3_code,giga_id_school,school_data_source
Richmondtown Preparatory School,-74.11434173583984,40.56647872924805,Unknown,USA,acc3b897-5baa-3856-9a8e-32df4896b2d1,
Grandview Elementary School,-74.47470092773438,40.56697463989258,Primary,USA,bcbb6270-c917-30c8-8fcb-7c0916597f19,
Woodbridge High School,-74.28506469726562,40.5670051574707,Secondary,USA,727d49e9-75eb-3aa2-a663-1816db223e26,
Monsignor Farrell High School,-74.12577819824219,40.5671272277832,Secondary,USA,bb3d5445-e025-359d-8996-e8a2fc800b76,
Staten Island Technical High School,-74.11724853515625,40.568058013916016,Secondary,USA,81133178-3b28-332d-b7ab-a1245fbd9063,
Our Lady of Mount Virgin School,-74.49869537353516,40.57060241699219,Unknown,USA,dea15c4d-2b31-3c3b-a1d4-919935c41f33,
New Dorp High School,-74.10623168945312,40.57060241699219,Secondary,USA,b98145da-30d1-32c9-a968-c55963892f3b,
Public School 23,-74.13321685791016,40.570762634277344,Unknown,USA,06cb3f6e-9b2d-3fe6-af69-8ac8f4581c06,
Public School 28,-74.14436340332031,40.57080078125,Unknown,USA,56fb587e-1b65-3781-bd46-9a2014ea27cf,
Saint Margaret Mary School,-74.09403228759766,40.57093811035156,Unknown,USA,5e05587f-42d2-3c9b-89f2-1c34cfb9cebc,
Bright Beginnings Preschool,-74.34986114501953,40.571414947509766,Unknown,USA,fdfef6f6-d9ea-3c60-b2a0-a22c186b0b84,
New Dorp Christian Academy,-74.1146240234375,40.571632385253906,Unknown,USA,692ce395-2b00-3505-b543-7d338eca10bb,
Hagaman Heights School,-74.23625946044922,40.57176971435547,Unknown,USA,e9534ec0-0ac7-3971-a70a-d04a4de86405,
Port Reading School #9,-74.24186706542969,40.571903228759766,Unknown,USA,e259cc0c-58cf-37b1-9baf-830ad16b77bb,
Saint Patricks School,-74.13868713378906,40.57233428955078,Unknown,USA,e7d1d4b3-3975-388a-ace2-d8e529ae9660,
The Richmondtown School,-74.13736724853516,40.572879791259766,Unknown,USA,638eee15-f9cd-354c-87d8-91fc900a4b73,
Staten Island Hebrew Academy,-74.13746643066406,40.5731086730957,Unknown,USA,b4a93611-d100-32a5-b3df-fee17a5f0ab2,
Cleveland School,-74.22431182861328,40.57343673706055,Unknown,USA,83761f4c-e64b-3cc3-99b3-f5a75531c5a2,
Quibbletown Middle School,-74.45159149169922,40.57345199584961,Secondary,USA,8e0f2680-71b8-3e4d-ad45-06f7d540881b,
Columbus Elementary School,-74.22219848632812,40.573509216308594,Primary,USA,30488cea-3514-33e9-b2b5-d72644915501,
Columbus Elementary School,-74.22213745117188,40.57358169555664,Primary,USA,3adc4b59-c033-3c05-bab3-f546971d44cf,
Public School 41 - The Stephanie A. Vierno School,-74.10848999023438,40.57360076904297,Unknown,USA,a11f40a4-2089-3681-9178-345f3563c2df,
Yeshiva of Belle Harbor,-73.85254669189453,40.57388687133789,Unknown,USA,0b468736-dcfb-3259-ba57-21010a774afb,
Saint Cecelia School,-74.32283782958984,40.57400894165039,Unknown,USA,2740c52f-2453-3189-9466-f0aefc98298f,
Public School 329,-73.99577331542969,40.5746955871582,Unknown,USA,b0020e2f-52b4-3857-966e-62cb9c1dfaba,
