cidr,school_name,reason
162.120.132.210/31,Landmark High School,no_phase2_match_or_timed_out
162.120.132.22/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.120.132.229/32,"Columbia Secondary School For Math, Science And Engineering",no_phase2_match_or_timed_out
162.120.132.247/32,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.120.132.248/32,Academy Street Elementary School,no_phase2_match_or_timed_out
162.120.132.249/32,John G. Dinkelmeyer Elementary School,no_phase2_match_or_timed_out
162.120.132.251/32,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.120.133.13/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.133.14/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.133.4/32,Fishkill Elementary School,no_phase2_match_or_timed_out
162.120.133.8/32,East Islip High School,no_phase2_match_or_timed_out
162.120.134.210/31,Landmark High School,no_phase2_match_or_timed_out
162.120.134.22/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.120.134.229/32,"Columbia Secondary School For Math, Science And Engineering",no_phase2_match_or_timed_out
162.120.134.247/32,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.120.134.248/32,Academy Street Elementary School,no_phase2_match_or_timed_out
162.120.134.249/32,John G. Dinkelmeyer Elementary School,no_phase2_match_or_timed_out
162.120.134.251/32,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.120.135.13/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.135.14/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.135.4/32,Fishkill Elementary School,no_phase2_match_or_timed_out
162.120.135.8/32,East Islip High School,no_phase2_match_or_timed_out
162.120.136.135/32,Landmark High School,no_phase2_match_or_timed_out
162.120.136.136/32,Landmark High School,no_phase2_match_or_timed_out
162.120.136.158/32,"Columbia Secondary School For Math, Science And Engineering",no_phase2_match_or_timed_out
162.120.136.18/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.120.136.183/32,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.120.136.184/32,Academy Street Elementary School,no_phase2_match_or_timed_out
162.120.136.186/32,John G. Dinkelmeyer Elementary School,no_phase2_match_or_timed_out
162.120.136.188/32,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.120.136.197/32,Fishkill Elementary School,no_phase2_match_or_timed_out
162.120.136.201/32,East Islip High School,no_phase2_match_or_timed_out
162.120.136.207/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.136.208/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.136.209/32,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.120.136.212/32,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.120.138.135/32,Landmark High School,no_phase2_match_or_timed_out
162.120.138.136/32,Landmark High School,no_phase2_match_or_timed_out
162.120.138.158/32,"Columbia Secondary School For Math, Science And Engineering",no_phase2_match_or_timed_out
162.120.138.18/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.120.138.183/32,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.120.138.184/32,Academy Street Elementary School,no_phase2_match_or_timed_out
162.120.138.186/32,John G. Dinkelmeyer Elementary School,no_phase2_match_or_timed_out
162.120.138.188/32,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.120.138.197/32,Fishkill Elementary School,no_phase2_match_or_timed_out
162.120.138.201/32,East Islip High School,no_phase2_match_or_timed_out
162.120.138.207/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.138.208/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.138.209/32,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.120.138.212/32,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.120.144.140/32,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.120.144.141/32,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.120.145.140/32,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.120.145.141/32,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.120.193.11/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.120.193.113/32,"Columbia Secondary School For Math, Science And Engineering",no_phase2_match_or_timed_out
162.120.193.129/32,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.120.193.130/32,Academy Street Elementary School,no_phase2_match_or_timed_out
162.120.193.131/32,John G. Dinkelmeyer Elementary School,no_phase2_match_or_timed_out
162.120.193.133/32,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.120.193.138/32,Fishkill Elementary School,no_phase2_match_or_timed_out
162.120.193.141/32,East Islip High School,no_phase2_match_or_timed_out
162.120.193.143/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.193.144/32,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.120.193.146/32,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.120.193.94/32,Landmark High School,no_phase2_match_or_timed_out
162.120.199.103/32,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.120.199.104/32,Academy Street Elementary School,no_phase2_match_or_timed_out
162.120.199.106/32,John G. Dinkelmeyer Elementary School,no_phase2_match_or_timed_out
162.120.199.108/32,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.120.199.11/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.120.199.113/32,Fishkill Elementary School,no_phase2_match_or_timed_out
162.120.199.118/32,East Islip High School,no_phase2_match_or_timed_out
162.120.199.123/32,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.120.199.124/32,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.120.199.126/32,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.120.199.64/32,Landmark High School,no_phase2_match_or_timed_out
162.120.199.83/32,"Columbia Secondary School For Math, Science And Engineering",no_phase2_match_or_timed_out
162.18.16.32/30,Ballard Elementary School,no_phase2_match_or_timed_out
162.216.57.96/27,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.216.63.0/24,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.245.136.0/24,Byram Hills High School,no_phase2_match_or_timed_out
162.251.243.125/32,South Ocean Middle School,no_phase2_match_or_timed_out
162.251.243.128/32,East Rockaway Junior-Senior High School,no_phase2_match_or_timed_out
162.251.243.133/32,Sapphire Elementary School,no_phase2_match_or_timed_out
162.251.243.176/32,Highview School,no_phase2_match_or_timed_out
162.251.243.211/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.251.243.219/32,Lindenhurst High School,no_phase2_match_or_timed_out
162.251.243.22/32,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.251.243.248/32,Fox Lane Middle School,no_phase2_match_or_timed_out
162.251.243.250/32,Abraham Wing Elementary School,no_phase2_match_or_timed_out
162.251.243.32/32,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.251.243.33/32,Mount Kisco Elementary School,no_phase2_match_or_timed_out
162.251.243.58/32,James I O'Neill High School,no_phase2_match_or_timed_out
162.251.243.63/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.251.243.83/32,Abraham Wing Elementary School,no_phase2_match_or_timed_out
162.251.243.89/32,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.251.243.97/32,East Rockaway Junior-Senior High School,no_phase2_match_or_timed_out
162.251.244.141/32,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.83.141.0/24,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.83.142.0/24,Hanson Place Seventh-Day Adventist Elementary School,no_phase2_match_or_timed_out
162.83.152.0/24,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.83.157.0/24,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.83.187.0/24,Mount Kisco Elementary School,no_phase2_match_or_timed_out
162.83.191.0/24,Byram Hills High School,no_phase2_match_or_timed_out
162.83.207.0/24,John G. Dinkelmeyer Elementary School,no_phase2_match_or_timed_out
162.83.209.0/24,Cherry Avenue Elementary School,no_phase2_match_or_timed_out
162.83.210.0/24,Howard T. Herber Middle School,no_phase2_match_or_timed_out
162.83.216.0/24,Bronx Community High School,no_phase2_match_or_timed_out
162.83.222.0/24,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
162.83.223.0/24,Ann MacArthur Primary School,no_phase2_match_or_timed_out
162.83.227.0/24,Richard S. Sherman - Great Neck North Middle School,no_phase2_match_or_timed_out
162.83.228.0/24,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.83.236.0/24,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.83.240.0/24,John G. Dinkelmeyer Elementary School,no_phase2_match_or_timed_out
162.83.242.0/24,Hanson Place Seventh-Day Adventist Elementary School,no_phase2_match_or_timed_out
162.83.252.0/24,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.83.253.0/24,Forest Hills High School,no_phase2_match_or_timed_out
162.84.129.0/24,Mount Kisco Elementary School,no_phase2_match_or_timed_out
162.84.142.0/24,Richard S. Sherman - Great Neck North Middle School,no_phase2_match_or_timed_out
162.84.143.0/24,Hanson Place Seventh-Day Adventist Elementary School,no_phase2_match_or_timed_out
162.84.148.0/24,Highview School,no_phase2_match_or_timed_out
162.84.150.0/24,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
162.84.151.0/24,Byram Hills High School,no_phase2_match_or_timed_out
162.84.156.0/24,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
162.84.158.0/24,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.84.179.0/24,Harding Avenue Elementary School,no_phase2_match_or_timed_out
162.84.180.0/24,Waverly Park Elementary School,no_phase2_match_or_timed_out
162.84.188.0/24,Sewanhaka High School,no_phase2_match_or_timed_out
162.84.200.0/24,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
162.84.201.0/24,Mohansic Elementary School,no_phase2_match_or_timed_out
162.84.208.0/24,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
162.84.210.0/24,Mount Kisco Elementary School,no_phase2_match_or_timed_out
162.84.211.0/24,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.84.212.0/24,Hunter College Campus Schools,no_phase2_match_or_timed_out
162.84.241.0/24,Highview School,no_phase2_match_or_timed_out
162.84.246.0/24,Idle Hour Elementary School,no_phase2_match_or_timed_out
162.97.148.0/26,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.112/30,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.116/31,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.119/32,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.120/29,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.128/29,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.136/30,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.140/31,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.143/32,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.144/28,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.160/27,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.192/26,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.64/29,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.72/30,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.80/28,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.148.96/28,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.149.0/25,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.149.128/28,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.149.144/29,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.149.152/31,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.149.155/32,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.149.156/30,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.149.160/27,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.149.192/26,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.150.0/25,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.150.128/26,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.150.192/27,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.150.224/28,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.150.240/30,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.150.244/31,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.150.247/32,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.150.248/29,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.0/27,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.128/25,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.32/29,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.40/30,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.48/28,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.64/30,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.72/29,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.80/28,Fox Lane Middle School,no_phase2_match_or_timed_out
162.97.151.96/27,Fox Lane Middle School,no_phase2_match_or_timed_out
163.153.0.0/16,Albany Schoharie Schenectady BOCES,no_phase2_match_or_timed_out
163.153.136.0/24,Malone Middle School,no_phase2_match_or_timed_out
163.153.156.0/24,Malone Middle School,no_phase2_match_or_timed_out
163.153.44.0/24,Grant C. Madill Elementary School,no_phase2_match_or_timed_out
164.153.180.163/32,Madrid-Waddington High School,no_phase2_match_or_timed_out
164.153.180.213/32,Madison Elementary School,no_phase2_match_or_timed_out
164.153.181.92/32,Grant C. Madill Elementary School,no_phase2_match_or_timed_out
164.153.197.128/30,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.132/31,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.136/29,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.144/28,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.16/28,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.160/27,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.192/26,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.32/29,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.4/30,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
164.153.197.48/29,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.60/30,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.64/29,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.8/29,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.88/29,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.153.197.96/27,Ann MacArthur Primary School,no_phase2_match_or_timed_out
164.68.160.128/25,Fox Lane Middle School,no_phase2_match_or_timed_out
165.140.220.0/24,"Columbia Secondary School For Math, Science And Engineering",no_phase2_match_or_timed_out
165.212.190.0/24,Marion Junior-Senior High School,no_phase2_match_or_timed_out
166.109.0.0/16,BOCES Southern Westchester Lower Hudson Regional Information Center,no_phase2_match_or_timed_out
166.137.14.50/32,Rouses Point Elementary School,no_phase2_match_or_timed_out
166.137.175.45/32,Southwestern High School,no_phase2_match_or_timed_out
166.141.153.211/32,Lindenhurst High School,no_phase2_match_or_timed_out
166.151.184.0/25,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.184.128/26,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.184.192/27,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.184.224/28,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.184.240/29,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.184.249/32,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.184.250/31,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.184.252/30,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.185.0/27,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.185.128/25,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.185.32/28,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.185.48/29,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.185.58/31,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.185.60/30,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.185.64/26,Santapogue Elementary School,no_phase2_match_or_timed_out
166.151.196.0/25,Forest Hills High School,no_phase2_match_or_timed_out
166.151.196.128/26,Forest Hills High School,no_phase2_match_or_timed_out
166.151.196.192/27,Forest Hills High School,no_phase2_match_or_timed_out
166.151.196.224/28,Forest Hills High School,no_phase2_match_or_timed_out
166.151.196.240/30,Forest Hills High School,no_phase2_match_or_timed_out
166.151.196.244/31,Forest Hills High School,no_phase2_match_or_timed_out
166.151.196.246/32,Forest Hills High School,no_phase2_match_or_timed_out
166.151.196.248/29,Forest Hills High School,no_phase2_match_or_timed_out
166.151.197.0/24,Forest Hills High School,no_phase2_match_or_timed_out
166.48.164.224/27,Grant C. Madill Elementary School,no_phase2_match_or_timed_out
166.48.165.0/26,Grant C. Madill Elementary School,no_phase2_match_or_timed_out
166.48.231.0/24,Madison Elementary School,no_phase2_match_or_timed_out
167.20.94.234/32,Kent Elementary School,no_phase2_match_or_timed_out
167.206.148.0/25,Harding Avenue Elementary School,no_phase2_match_or_timed_out
167.206.148.128/26,Harding Avenue Elementary School,no_phase2_match_or_timed_out
167.206.148.192/27,Harding Avenue Elementary School,no_phase2_match_or_timed_out
167.206.148.224/28,Harding Avenue Elementary School,no_phase2_match_or_timed_out
167.206.148.240/28,Waverly Park Elementary School,no_phase2_match_or_timed_out
167.206.149.0/24,Harding Avenue Elementary School,no_phase2_match_or_timed_out
167.206.195.240/28,Glenwood Elementary School,no_phase2_match_or_timed_out
167.206.210.0/24,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
167.206.211.0/25,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
167.206.211.128/26,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
167.206.211.192/27,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
167.206.211.224/28,Edmund W. Miles Middle School,no_phase2_match_or_timed_out
167.206.241.192/27,Glenwood Elementary School,no_phase2_match_or_timed_out
167.206.241.224/29,Glenwood Elementary School,no_phase2_match_or_timed_out
167.206.245.128/28,Glenwood Elementary School,no_phase2_match_or_timed_out
167.206.252.71/32,Waverly Park Elementary School,no_phase2_match_or_timed_out
167.206.254.0/27,Waverly Park Elementary School,no_phase2_match_or_timed_out
167.224.103.0/24,Waverly Park Elementary School,no_phase2_match_or_timed_out
167.224.106.0/25,Seaford Harbor Elementary School,no_phase2_match_or_timed_out
167.224.111.128/26,John G Borden Middle School,no_phase2_match_or_timed_out
167.224.111.192/26,Grant C. Madill Elementary School,no_phase2_match_or_timed_out
167.254.232.0/30,Hanson Place Seventh-Day Adventist Elementary School,no_phase2_match_or_timed_out
167.254.232.192/27,Hanson Place Seventh-Day Adventist Elementary School,no_phase2_match_or_timed_out
167.254.232.40/30,Bedford Village Elementary School,no_phase2_match_or_timed_out
167.254.234.0/29,Hanson Place Seventh-Day Adventist Elementary School,no_phase2_match_or_timed_out
167.254.234.48/28,Ann MacArthur Primary School,no_phase2_match_or_timed_out
168.170.0.0/16,Madison-Oneida BOCES,no_phase2_match_or_timed_out
168.170.152.0/24,Theresa Elementary School,no_phase2_match_or_timed_out
168.199.139.0/24,Byram Hills High School,no_phase2_match_or_timed_out
168.199.140.0/24,Byram Hills High School,no_phase2_match_or_timed_out
168.199.142.0/24,Byram Hills High School,no_phase2_match_or_timed_out
168.199.144.0/24,Byram Hills High School,no_phase2_match_or_timed_out
168.220.120.0/24,Pembroke Jr. Sr. High School,no_phase2_match_or_timed_out
168.229.192.0/24,"Columbia Secondary School For Math, Science And Engineering",no_phase2_match_or_timed_out
168.92.249.200/30,Glenwood Elementary School,no_phase2_match_or_timed_out
168.92.249.208/28,Glenwood Elementary School,no_phase2_match_or_timed_out
168.92.253.64/30,Glenwood Elementary School,no_phase2_match_or_timed_out
168.92.253.72/29,Glenwood Elementary School,no_phase2_match_or_timed_out
170.10.212.0/24,Landmark High School,no_phase2_match_or_timed_out
170.10.221.0/24,Landmark High School,no_phase2_match_or_timed_out
170.161.0.0/16,Eastern Suffolk BOCES,no_phase2_match_or_timed_out
170.161.253.0/24,Bay Shore High School,no_phase2_match_or_timed_out
170.161.54.0/24,Idle Hour Elementary School,no_phase2_match_or_timed_out
170.161.62.0/24,Marion G. Vedder Elementary School,no_phase2_match_or_timed_out
170.52.91.128/25,Madison Elementary School,no_phase2_match_or_timed_out
172.224.237.108/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.224.237.124/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.224.237.242/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.224.238.6/31,Madison Elementary School,no_phase2_match_or_timed_out
172.225.110.108/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.110.124/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.110.242/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.111.102/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.111.44/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.111.52/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.112.162/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.112.80/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.112.94/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.128.130/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.128.186/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.128.244/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.129.40/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.129.48/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.129.98/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.132.178/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.132.32/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.132.46/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.133.128/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.133.80/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.133.86/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.139.144/31,Madison Elementary School,no_phase2_match_or_timed_out
172.225.168.15/32,Southwestern High School,no_phase2_match_or_timed_out
172.225.168.45/32,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.169.162/32,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.169.170/32,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.169.229/32,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.169.255/32,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.202.196/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.202.252/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.203.148/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.203.154/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.203.196/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.203.54/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.214.196/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.214.252/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.215.148/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.215.154/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.215.196/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.215.54/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.235.118/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.235.60/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.235.68/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.236.110/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.236.178/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.236.96/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.246.108/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.246.124/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.246.242/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.247.124/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.247.66/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.247.74/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.248.92/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.249.172/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.249.178/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.249.20/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.249.220/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.249.78/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.250.244/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.251.130/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.251.198/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.28.130/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.28.38/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.28.70/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.29.130/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.29.138/31,Southwestern High School,no_phase2_match_or_timed_out
172.225.29.188/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.29.6/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.30.148/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.30.194/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.31.108/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.31.124/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.225.31.242/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.43.112/31,Madison Elementary School,no_phase2_match_or_timed_out
172.225.7.105/32,Ballard Elementary School,no_phase2_match_or_timed_out
172.225.7.131/32,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.225.7.147/32,Southwestern High School,no_phase2_match_or_timed_out
172.225.7.177/32,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.225.7.38/32,Woodstock Elementary School,no_phase2_match_or_timed_out
172.225.7.46/32,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.226.11.216/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.226.12.144/31,Southwestern High School,no_phase2_match_or_timed_out
172.226.12.202/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.226.13.40/31,Greenwood Lake Middle School,no_phase2_match_or_timed_out
172.226.13.46/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.226.13.88/31,Woodstock Elementary School,no_phase2_match_or_timed_out
172.226.142.104/31,General Bruce C. Clark Junior/Senior High School,no_phase2_match_or_timed_out
172.226.142.138/31,Southwestern High School,no_phase2_match_or_timed_out
172.226.142.200/31,Madrid-Waddington High School,no_phase2_match_or_timed_out
172.226.142.52/31,Ballard Elementary School,no_phase2_match_or_timed_out
172.226.144.172/31,Woodstock Elementary School,no_phase2_match_or_timed_out
